avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status
183.0,D00-ENG,0,0.999808,2,0,low,0.777812,Employed,2,102486,24,Female,Unmarried
164.0,D00-SS,0,0.673094,4,0,medium,0.818816,Employed,2,101760,49,Female,Married
157.0,D00-SS,0,0.710672301578354,2,0,low,0.391047,Left,3,108705,22,Male,Unmarried
108.0,D00-MN,0,0.47831,3,0,medium,0.5373140000000001,Employed,5,104171,23,Female,Unmarried
145.0,D00-ENG,1,0.5302,5,0,low,0.638149,Employed,3,119709,38,Male,Married
214.0,D00-SP,0,0.845777,4,0,high,0.71513,Employed,2,112012,53,Male,Married
236.0,D00-SS,1,0.7639859999999999,3,0,medium,1.0,Employed,2,114132,28,Male,Unmarried
253.0,D00-FN,0,0.701623,5,0,medium,0.49731499999999995,Employed,2,107519,53,Male,Married
187.0,D00-SS,0,0.8573049999999999,3,0,low,0.902525,Employed,3,117514,22,Male,Unmarried
148.0,D00-MN,1,0.7290698123827397,2,1,high,0.477973,Employed,2,135918,23,Male,Unmarried
123.0,D00-IT,0,0.670419,3,0,medium,0.714515,Employed,4,118249,22,Male,Unmarried
244.0,D00-UN,0,0.968794,5,0,low,0.9085040000000001,Left,6,116400,57,Male,Married
266.0,D00-PD,1,0.8073670000000001,4,0,low,0.8299469999999999,Employed,3,112111,41,Male,Married
158.0,D00-SS,0,0.710672301578354,4,0,low,0.5253720000000001,Employed,2,115991,44,Female,Married
227.0,D00-UN,0,0.708858,4,0,medium,0.488965,Employed,3,111852,41,Male,Married
218.0,D00-SP,0,0.9307610000000001,5,0,medium,0.80065,Left,5,109162,37,Male,Married
166.0,D00-FN,0,0.7109949999999999,5,0,low,0.528521,Employed,2,106692,50,Male,Married
159.0,D00-IT,1,0.8206120000000001,2,0,low,0.217119,Employed,6,100976,25,Male,Unmarried
227.0,D00-IT,0,0.610933,5,0,low,0.86461,Employed,3,108719,41,Female,Married
224.0,D00-SP,0,0.888036,4,0,high,0.517333,Employed,6,119774,44,Male,Married
247.0,D00-SS,0,0.977999,7,0,medium,0.0677275,Left,4,104364,52,Male,Married
153.0,D00-SS,0,0.455696,2,0,low,0.45285699999999995,Left,3,102966,25,Male,Unmarried
239.0,D00-UN,0,0.7176792874999995,3,0,low,0.733513,Employed,2,100121,27,Male,Unmarried
148.0,D00-SS,0,0.710672301578354,4,0,high,0.559719,Employed,3,119853,42,Male,Married
184.0,D00-MN,0,0.7290698123827397,4,0,high,0.7438170000000001,Employed,3,114962,36,Male,Married
240.0,D00-FN,0,0.714596,4,0,low,1.0,Employed,4,108842,31,Male,Married
197.0,D00-SP,0,0.587279,3,0,medium,0.785285,Employed,3,118689,25,Male,Unmarried
226.0,D00-SP,0,0.6605449999999999,3,0,medium,0.613481,Employed,3,101436,27,Male,Unmarried
183.0,D00-ENG,0,0.563493,3,0,medium,0.499651,Employed,4,119510,27,Male,Unmarried
242.0,D00-UN,1,0.9991129999999999,6,0,medium,0.895375,Employed,3,110485,37,Male,Married
216.0,D00-SS,0,0.815925,3,0,medium,0.788569,Employed,3,116211,27,Male,Unmarried
223.0,D00-SP,1,0.810024,4,0,medium,0.47633100000000006,Employed,3,103945,52,Male,Married
160.0,D00-SP,0,0.572192,2,0,low,0.471962,Left,3,110444,26,Male,Unmarried
188.0,D00-ENG,0,0.557127,4,0,low,0.721475,Employed,6,107424,37,Male,Married
257.0,D00-FN,0,0.832508,6,0,medium,0.0868163,Left,4,118396,35,Male,Married
271.0,D00-SS,0,0.9317840000000001,2,0,low,0.5063340000000001,Employed,3,117653,25,Male,Unmarried
201.0,D00-ENG,1,0.8890290000000001,4,0,medium,0.600105,Employed,3,112762,49,Male,Married
134.0,D00-SS,0,0.792035,4,0,medium,0.61961,Employed,3,112474,54,Male,Married
188.0,D00-SP,0,1.0,3,0,medium,0.588183,Employed,5,135965,25,Male,Unmarried
166.0,D00-SP,0,0.5011770000000001,3,0,medium,0.634911,Employed,2,111219,22,Male,Unmarried
137.0,D00-ENG,0,0.9783860000000001,5,0,low,0.569096,Employed,3,113017,30,Male,Married
190.0,D00-ENG,0,0.45211599999999996,3,0,medium,0.48173,Employed,2,101271,23,Female,Unmarried
199.0,D00-SS,0,0.815565,5,0,medium,0.727309,Employed,4,104908,38,Female,Married
159.0,D00-MN,0,0.815954,4,0,medium,0.6291329999999999,Employed,4,108129,40,Male,Married
195.0,D00-UN,0,0.465844,4,0,low,0.625977,Employed,3,118401,29,Female,Married
228.0,D00-SS,0,0.9121540000000001,3,0,low,0.664321,Employed,2,115875,29,Male,Unmarried
255.0,D00-MN,0,0.7959510000000001,6,0,low,0.10503,Left,4,117009,55,Male,Married
139.0,D00-IT,0,0.573209,4,0,medium,0.782397,Employed,2,118460,41,Female,Married
256.0,D00-FN,0,0.528571,4,0,low,0.537459,Employed,3,100384,37,Male,Married
239.0,D00-MN,0,0.960707,4,0,low,0.604582,Employed,4,115066,24,Female,Unmarried
134.0,D00-MN,0,0.772008,5,0,high,0.636039,Employed,3,100226,53,Male,Married
198.0,D00-MT,1,0.617672,2,0,low,0.70844,Employed,2,105154,25,Female,Unmarried
202.0,D00-UN,0,0.61502,3,0,high,0.964253,Employed,2,103715,25,Female,Unmarried
215.0,D00-MN,0,0.46853599999999995,5,0,high,0.933923,Employed,7,104353,38,Male,Married
254.0,D00-SP,0,0.849195,5,0,low,0.650975,Employed,2,141883,45,Female,Married
157.0,D00-MT,0,0.428787,3,0,low,0.9972979999999999,Employed,4,115217,27,Male,Unmarried
279.0,D00-MT,0,0.584973,5,0,medium,0.287401,Employed,4,104250,50,Male,Married
243.0,D00-SP,1,0.7231704095688735,5,0,low,0.676854,Employed,3,101281,42,Male,Married
220.0,D00-SP,0,0.77842,3,0,medium,0.572337,Employed,3,104749,28,Male,Unmarried
241.0,D00-ENG,0,0.867151,4,0,low,0.870609,Left,5,119250,53,Male,Married
191.0,D00-ENG,1,0.6125149999999999,5,0,high,0.6561670000000001,Employed,2,104708,32,Male,Married
254.0,D00-ENG,0,0.852558,6,0,low,0.0817626,Left,4,110401,39,Male,Married
160.0,D00-SS,0,0.710672301578354,2,0,low,0.354012,Left,3,117272,24,Male,Unmarried
177.0,D00-SP,0,0.66275,5,0,medium,0.8750680000000001,Employed,4,116861,30,Male,Married
256.0,D00-ENG,0,0.9489479999999999,4,0,low,0.974092,Employed,4,114851,42,Male,Married
245.0,D00-PD,0,0.871649,5,0,low,0.8287209999999999,Left,5,100170,43,Male,Married
106.0,D00-SS,0,0.710672301578354,2,1,high,0.5836600000000001,Employed,2,113642,29,Male,Unmarried
150.0,D00-SS,0,0.684419,3,0,low,0.927707,Employed,2,107817,22,Male,Unmarried
156.0,D00-SS,0,0.770016,3,0,medium,0.802024,Employed,3,114272,24,Male,Unmarried
245.0,D00-UN,0,0.7393069999999999,4,0,low,0.646314,Employed,3,110545,41,Male,Married
215.0,D00-SP,1,0.39279200000000003,4,0,low,0.214693,Employed,4,100791,41,Female,Married
107.0,D00-UN,0,0.720386,2,0,medium,0.656309,Employed,3,104734,27,Male,Unmarried
210.0,D00-SS,0,0.431745,2,0,low,0.959743,Employed,5,103444,26,Male,Unmarried
147.0,D00-MN,1,0.57317,2,0,low,0.43891,Left,3,109950,22,Male,Unmarried
136.0,D00-PR,0,0.711134,4,0,low,1.0,Employed,3,119562,48,Male,Married
138.0,D00-IT,0,0.9887520000000001,3,0,medium,0.808017,Employed,2,118300,24,Male,Unmarried
209.0,D00-FN,0,0.7247044787878789,4,0,low,0.625354,Employed,3,104373,51,Male,Married
121.0,D00-IT,0,0.44796400000000003,3,0,low,0.743306,Employed,4,143563,28,Female,Unmarried
250.0,D00-SS,0,0.8780459999999999,3,0,low,0.635989,Employed,2,119580,25,Female,Unmarried
206.0,D00-FN,0,0.570172,3,0,low,0.707647,Employed,4,109469,22,Female,Unmarried
226.0,D00-IT,0,0.727484,3,0,medium,0.568033,Employed,3,102549,27,Male,Unmarried
144.0,D00-MN,0,0.9456120000000001,4,0,medium,0.485275,Employed,8,138679,38,Male,Married
157.0,D00-FN,0,0.809609,3,0,low,0.6480899999999999,Employed,2,105876,22,Male,Unmarried
125.0,D00-AD,0,0.7261866274509803,3,0,medium,0.646117,Employed,2,104650,24,Male,Unmarried
169.0,D00-SS,0,0.477375,4,0,low,0.161743,Employed,4,107057,23,Female,Unmarried
224.0,D00-SP,0,0.848923,4,0,medium,0.815605,Employed,4,106556,31,Male,Married
254.0,D00-SS,0,0.710672301578354,2,0,low,0.541371,Employed,2,113505,22,Male,Unmarried
111.0,D00-IT,0,0.573626,4,0,low,0.334417,Employed,6,116364,34,Male,Married
213.0,D00-SP,0,0.6189720000000001,4,0,low,0.561654,Employed,4,114445,51,Male,Married
283.0,D00-IT,0,0.898818,6,0,low,0.10288299999999999,Left,5,109289,31,Male,Married
154.0,D00-SP,0,0.9048219999999999,4,0,medium,0.800184,Employed,3,109561,44,Female,Married
261.0,D00-ENG,0,0.804397,4,0,low,0.874944,Employed,3,115018,49,Male,Married
270.0,D00-ENG,0,0.6775220000000001,3,0,low,0.7387130000000001,Employed,4,110694,24,Male,Unmarried
209.0,D00-MN,0,0.8987879999999999,3,0,medium,0.744526,Employed,2,109408,22,Female,Unmarried
260.0,D00-MT,0,0.8530620000000001,5,0,medium,0.600456,Employed,3,103039,30,Male,Married
205.0,D00-PD,1,0.580531,2,0,medium,0.932793,Employed,4,116092,22,Female,Unmarried
159.0,D00-FN,1,0.558865,3,0,medium,0.533302,Employed,3,110706,29,Male,Unmarried
207.0,D00-ENG,0,0.805129,3,0,medium,0.740312,Employed,3,119605,29,Male,Unmarried
266.0,D00-SS,1,0.761547,6,0,medium,0.148089,Left,4,104475,36,Male,Married
296.0,D00-ENG,0,0.9752059999999999,6,0,medium,0.103975,Left,4,102650,49,Male,Married
274.0,D00-ENG,0,0.875001,5,0,low,0.835751,Employed,3,116903,51,Male,Married
255.0,D00-IT,0,0.993966,4,0,medium,0.822737,Left,5,111838,56,Male,Married
221.0,D00-PR,0,0.593816,4,0,low,0.8963979999999999,Employed,2,112637,24,Male,Unmarried
199.0,D00-IT,0,0.923975,3,0,medium,1.0,Employed,3,103447,24,Male,Unmarried
234.0,D00-SS,1,0.617905,3,0,medium,0.859118,Employed,3,101408,23,Male,Unmarried
150.0,D00-MN,0,0.644621,4,1,high,0.766969,Employed,3,109978,49,Female,Married
154.0,D00-SS,1,0.5950300000000001,6,0,medium,0.17258099999999998,Employed,10,100137,51,Male,Married
187.0,D00-SS,1,0.920583,3,0,medium,0.48789799999999994,Employed,4,112267,23,Female,Unmarried
261.0,D00-SS,1,0.710672301578354,4,0,medium,0.894861,Employed,2,100461,32,Male,Married
202.0,D00-IT,0,0.5813659999999999,4,0,medium,0.613857,Employed,3,110686,46,Male,Married
245.0,D00-ENG,0,0.647658,5,0,medium,0.8390920000000001,Employed,4,100220,40,Male,Married
152.0,D00-SS,1,0.736621,3,0,medium,0.917752,Employed,2,101630,26,Male,Unmarried
132.0,D00-ENG,0,0.626425,4,0,medium,0.56743,Employed,4,119287,28,Male,Unmarried
185.0,D00-MT,0,0.751542,3,0,medium,0.89287,Employed,2,106689,25,Male,Unmarried
139.0,D00-IT,1,0.7195245440329218,4,0,low,0.728042,Employed,3,107953,29,Male,Unmarried
194.0,D00-ENG,0,0.918105,5,0,low,0.7779189999999999,Employed,4,101556,33,Female,Married
134.0,D00-PD,1,0.7195233438320212,3,0,low,0.984867,Employed,3,101578,28,Male,Unmarried
174.0,D00-ENG,0,0.362248,6,0,medium,0.806542,Employed,3,106825,38,Male,Married
149.0,D00-MN,0,0.815127,4,0,medium,0.47016800000000003,Employed,2,108250,54,Male,Married
176.0,D00-ENG,0,0.839824,3,0,low,0.881508,Employed,3,103851,24,Male,Unmarried
296.0,D00-ENG,0,0.9327700000000001,7,0,medium,0.05444790000000001,Left,4,109731,36,Male,Married
195.0,D00-IT,0,0.952818,4,0,low,0.67172,Employed,3,100862,29,Female,Married
146.0,D00-FN,0,0.797363,3,0,low,0.8628030000000001,Employed,4,102713,22,Female,Unmarried
179.0,D00-ENG,0,0.90761,5,0,low,0.929141,Employed,2,114121,51,Male,Married
161.0,D00-ENG,0,0.722725376662377,4,0,high,0.763335,Employed,3,102737,54,Male,Married
193.0,D00-ENG,0,0.591408,3,0,low,0.237438,Employed,2,104283,23,Male,Unmarried
152.0,D00-UN,0,0.772818,5,0,high,0.9263549999999999,Employed,3,102289,46,Male,Married
69.0,D00-TP,0,0.0,1,0,medium,0.0,Employed,1,100505,29,Male,Unmarried
172.0,D00-MN,1,0.525396,4,0,high,0.9337639999999999,Employed,4,114827,31,Male,Married
198.0,D00-UN,1,0.7211350000000001,4,0,medium,0.685322,Employed,3,107521,48,Male,Married
142.0,D00-IT,0,0.8790530000000001,4,0,medium,0.778473,Employed,3,148212,30,Female,Married
162.0,D00-SS,0,0.602547,5,0,low,0.563154,Employed,3,143360,35,Female,Married
217.0,D00-SS,0,0.67518,3,0,medium,0.753794,Employed,2,100401,22,Female,Unmarried
193.0,D00-ENG,0,0.734099,3,0,medium,1.0,Employed,3,115413,29,Male,Unmarried
229.0,D00-UN,1,0.7176792874999995,3,0,medium,0.9196620000000001,Employed,2,105524,29,Male,Unmarried
145.0,D00-PD,0,0.717586,3,0,low,0.796654,Employed,2,110584,25,Male,Unmarried
258.0,D00-SP,0,0.9568209999999999,5,0,high,0.8579459999999999,Left,5,132210,45,Female,Married
141.0,D00-ENG,0,0.49523599999999995,2,0,medium,0.37916700000000003,Left,3,112165,25,Male,Unmarried
237.0,D00-IT,0,0.594565,3,0,medium,0.922307,Employed,3,119841,22,Female,Unmarried
185.0,D00-IT,0,0.699504,3,0,low,0.683815,Employed,4,107730,23,Male,Unmarried
208.0,D00-SP,0,0.893949,3,0,low,0.86187,Employed,3,109188,26,Male,Unmarried
244.0,D00-PD,0,0.773792,6,0,low,0.0789329,Left,4,104710,39,Male,Married
163.0,D00-MN,0,0.7290698123827397,5,0,medium,0.174235,Employed,3,119254,49,Male,Married
215.0,D00-SP,1,0.584415,4,0,medium,0.8092090000000001,Employed,3,109567,45,Male,Married
245.0,D00-SS,0,0.559528,3,0,medium,0.7146640000000001,Employed,8,110056,28,Male,Unmarried
203.0,D00-ENG,0,0.9658770000000001,5,0,low,0.9453010000000001,Employed,3,103838,42,Female,Married
249.0,D00-SS,0,0.959616,2,0,low,0.17909,Employed,3,116360,26,Male,Unmarried
205.0,D00-SS,0,0.794659,4,0,low,0.617491,Employed,3,114950,42,Male,Married
257.0,D00-IT,0,0.6185430000000001,3,0,medium,0.523807,Employed,2,107516,24,Female,Unmarried
257.0,D00-MT,0,0.93269,3,0,medium,1.0,Employed,2,119776,26,Male,Unmarried
149.0,D00-SS,0,0.544533,2,0,low,0.487469,Left,3,112102,27,Male,Unmarried
155.0,D00-PD,1,0.747088,3,0,low,0.660246,Employed,4,110652,22,Female,Unmarried
157.0,D00-SS,0,0.557934,4,0,low,0.749354,Employed,3,105646,25,Female,Unmarried
275.0,D00-IT,0,0.396483,4,0,low,0.817461,Employed,3,119895,29,Female,Married
162.0,D00-SS,0,0.49742200000000003,5,0,low,0.212046,Employed,6,114581,32,Male,Married
146.0,D00-IT,0,0.7195245440329218,2,0,low,0.430571,Left,3,115099,24,Male,Unmarried
172.0,D00-PR,0,0.7561260000000001,3,0,low,0.5996640000000001,Employed,2,139224,26,Male,Unmarried
202.0,D00-FN,0,0.576128,4,0,low,0.847484,Employed,2,101942,32,Male,Married
257.0,D00-SS,0,0.638604,3,0,low,0.868209,Employed,2,105022,25,Female,Unmarried
233.0,D00-SS,0,0.781239,3,0,high,0.632901,Employed,2,118637,24,Female,Unmarried
139.0,D00-PD,0,0.856089,4,0,medium,0.6834560000000001,Employed,3,105047,28,Male,Unmarried
127.0,D00-UN,0,0.46690600000000004,2,0,medium,0.364713,Left,3,100595,27,Male,Unmarried
196.0,D00-AD,0,0.5346310000000001,3,1,medium,0.9817319999999999,Employed,2,106611,25,Male,Unmarried
132.0,D00-SP,1,0.385922,4,0,medium,0.615468,Employed,5,116702,32,Female,Married
158.0,D00-ENG,0,0.527713,4,0,medium,0.548895,Employed,2,105089,29,Male,Unmarried
97.0,D00-IT,0,0.43176899999999996,3,0,medium,0.8335229999999999,Employed,4,102286,25,Male,Unmarried
226.0,D00-IT,0,0.521616,3,0,low,0.8599110000000001,Employed,4,117021,25,Female,Unmarried
105.0,D00-SS,0,0.6338600000000001,2,0,medium,1.0,Employed,2,117426,29,Male,Unmarried
230.0,D00-SS,0,0.673441,5,0,medium,0.595757,Employed,3,104393,43,Male,Married
122.0,D00-SS,0,0.518133,4,0,high,0.153107,Employed,2,115259,41,Male,Married
191.0,D00-IT,0,0.653287,4,0,low,0.653486,Employed,4,112378,37,Male,Married
207.0,D00-PD,0,1.0,4,0,medium,0.542266,Employed,3,147757,41,Male,Married
202.0,D00-SS,0,0.9672860000000001,3,0,medium,0.987193,Employed,2,108467,23,Male,Unmarried
258.0,D00-SS,0,0.710672301578354,4,0,high,0.869498,Employed,3,102728,53,Male,Married
132.0,D00-SP,0,0.7231704095688735,2,0,low,0.4007,Employed,3,106065,22,Male,Unmarried
156.0,D00-ENG,1,0.614049,3,0,medium,0.673461,Employed,3,101204,22,Male,Unmarried
138.0,D00-ENG,0,0.505606,2,0,low,0.402821,Left,3,117107,28,Male,Unmarried
120.0,D00-MT,0,0.778034,5,0,low,0.9591649999999999,Employed,3,105410,47,Male,Married
191.0,D00-PD,0,0.520333,3,0,high,0.399491,Employed,3,102007,23,Female,Unmarried
164.0,D00-SS,0,0.859591,4,0,medium,0.858253,Employed,4,107906,40,Male,Married
138.0,D00-FN,0,0.574701,2,0,low,0.397354,Left,3,108545,24,Male,Unmarried
197.0,D00-FN,0,0.829615,3,0,medium,0.805195,Employed,5,116265,24,Male,Unmarried
269.0,D00-SS,1,0.783231,5,0,low,0.567539,Employed,5,104135,47,Female,Married
258.0,D00-ENG,0,0.6857479999999999,4,0,low,0.788619,Employed,2,111655,34,Male,Married
287.0,D00-ENG,0,0.546782,3,0,medium,0.5802,Employed,6,112174,24,Female,Unmarried
177.0,D00-SS,0,0.9041370000000001,3,0,high,0.791194,Employed,2,113121,26,Male,Unmarried
223.0,D00-SP,1,0.9473280000000001,4,0,high,0.965357,Employed,3,108078,35,Female,Married
224.0,D00-MN,1,0.7290698123827397,5,0,medium,0.45960200000000007,Employed,2,108745,32,Female,Married
152.0,D00-PD,0,0.471779,2,0,low,0.33105500000000004,Left,3,113809,25,Male,Unmarried
195.0,D00-MT,0,0.825242,4,0,low,0.741967,Employed,3,106939,31,Female,Married
195.0,D00-SS,0,0.863238,4,0,medium,0.623533,Employed,3,106214,26,Male,Unmarried
175.0,D00-SP,0,0.7231704095688735,4,0,low,0.648158,Employed,3,109253,28,Male,Unmarried
262.0,D00-IT,1,0.568137,4,0,high,0.47286000000000006,Employed,3,110237,54,Male,Married
166.0,D00-SS,0,0.710672301578354,3,0,low,0.63078,Employed,2,109391,22,Male,Unmarried
163.0,D00-ENG,0,0.6266149999999999,4,0,low,0.482941,Employed,2,108051,28,Male,Unmarried
170.0,D00-SS,0,0.480808,5,0,low,0.921884,Employed,3,105270,31,Female,Married
229.0,D00-SP,0,0.656525,5,0,medium,1.0,Employed,2,119579,40,Male,Married
282.0,D00-SS,0,0.8694059999999999,5,0,low,0.727471,Employed,4,106621,43,Male,Married
182.0,D00-IT,0,0.912594,5,0,low,0.797553,Employed,3,102934,38,Female,Married
271.0,D00-SS,0,0.6049680000000001,3,0,low,0.8935879999999999,Employed,2,115349,25,Male,Unmarried
224.0,D00-ENG,0,0.95406,3,0,medium,0.6504810000000001,Employed,4,105096,28,Male,Unmarried
117.0,D00-ENG,1,0.435542,4,0,medium,0.914641,Employed,5,102748,33,Male,Married
148.0,D00-ENG,0,0.602699,2,0,medium,0.452933,Left,3,145758,24,Male,Unmarried
224.0,D00-SP,0,0.8691190000000001,5,0,medium,0.788508,Employed,2,109088,48,Female,Married
154.0,D00-MN,0,0.773582,6,0,high,0.475418,Employed,2,111593,48,Male,Married
250.0,D00-MN,1,0.550395,5,1,medium,0.8447690000000001,Employed,2,105465,36,Male,Married
159.0,D00-ENG,0,0.468233,4,0,medium,0.40815100000000004,Employed,4,103790,30,Female,Married
191.0,D00-IT,0,0.474631,4,0,low,0.151565,Employed,5,114392,39,Female,Married
136.0,D00-ENG,0,0.627745,5,0,medium,0.718987,Employed,3,102936,38,Male,Married
163.0,D00-SS,0,0.7030270000000001,2,0,low,0.404684,Employed,3,109674,23,Male,Unmarried
172.0,D00-FN,1,0.6594180000000001,3,0,low,0.7198399999999999,Employed,4,133299,25,Female,Unmarried
154.0,D00-SS,1,0.539987,3,0,medium,0.940316,Employed,8,115895,28,Male,Unmarried
154.0,D00-AD,0,0.6890649999999999,3,0,low,0.523748,Employed,2,106238,27,Male,Unmarried
260.0,D00-SP,0,0.7231704095688735,2,0,low,0.8492700000000001,Employed,2,104504,25,Male,Unmarried
245.0,D00-IT,0,0.9012290000000001,7,0,medium,0.09743860000000001,Left,4,107467,51,Male,Married
218.0,D00-UN,0,0.489442,3,0,medium,0.646017,Employed,2,117894,28,Male,Unmarried
211.0,D00-ENG,0,0.572761,3,0,low,0.47659300000000004,Employed,4,110527,25,Male,Unmarried
241.0,D00-SS,0,0.759678,5,0,high,0.595921,Employed,3,106389,42,Male,Married
177.0,D00-ENG,0,0.722725376662377,3,0,low,0.727209,Employed,3,119412,26,Male,Unmarried
226.0,D00-SP,0,0.894625,5,0,medium,0.63331,Employed,3,115069,53,Male,Married
201.0,D00-MN,1,0.689823,4,0,medium,0.605686,Employed,10,112634,34,Male,Married
201.0,D00-UN,0,0.878813,3,0,low,0.5658880000000001,Employed,2,106383,24,Female,Unmarried
174.0,D00-ENG,0,0.456178,4,0,medium,0.6218739999999999,Employed,3,102060,44,Male,Married
224.0,D00-MN,0,0.642066,3,0,low,0.6010310000000001,Employed,3,114398,25,Female,Unmarried
239.0,D00-ENG,0,0.6748430000000001,4,0,low,0.7127140000000001,Employed,3,118317,47,Male,Married
292.0,D00-SS,0,0.954347,6,0,medium,0.107348,Left,4,101829,51,Male,Married
194.0,D00-SS,0,0.43238999999999994,2,0,medium,0.601459,Employed,2,114214,25,Female,Unmarried
192.0,D00-SS,0,0.9947239999999999,5,0,medium,0.636998,Employed,7,112085,50,Male,Married
162.0,D00-ENG,1,0.866052,4,0,medium,0.721986,Employed,3,102811,28,Female,Married
211.0,D00-FN,0,0.8529479999999999,4,0,medium,0.797571,Employed,8,117981,29,Male,Unmarried
214.0,D00-SP,0,0.851606,3,0,high,0.782528,Employed,2,100396,29,Male,Unmarried
153.0,D00-ENG,0,0.67133,3,0,low,0.5325479999999999,Employed,3,112540,22,Female,Unmarried
308.0,D00-IT,0,0.9001040000000001,7,0,medium,0.090738,Left,4,110672,30,Male,Married
254.0,D00-SP,0,0.746496,6,0,low,0.108713,Left,4,145484,40,Male,Married
156.0,D00-SS,0,0.720152,5,0,low,0.654506,Employed,4,109114,50,Male,Married
252.0,D00-MN,0,0.961667,2,0,medium,0.496696,Employed,4,117291,27,Male,Unmarried
243.0,D00-MN,0,0.755849,5,0,medium,0.957628,Employed,6,102563,41,Male,Married
180.0,D00-PR,1,0.695725,4,0,medium,0.665223,Employed,3,117888,48,Male,Married
151.0,D00-IT,1,0.872344,4,0,medium,0.800925,Employed,3,103660,43,Male,Married
177.0,D00-SS,0,0.8749100000000001,3,0,high,0.839844,Employed,2,116312,24,Female,Unmarried
303.0,D00-SS,0,0.97326,6,0,low,0.10352,Left,4,109808,32,Male,Married
240.0,D00-ENG,1,0.697294,4,0,medium,0.7404689999999999,Employed,2,107028,54,Male,Married
145.0,D00-UN,0,0.615787,3,0,medium,0.684902,Employed,3,101920,25,Female,Unmarried
127.0,D00-ENG,0,0.722725376662377,2,0,low,0.368983,Left,3,114559,27,Male,Unmarried
212.0,D00-SS,0,0.753325,3,0,medium,0.997323,Employed,3,116950,25,Male,Unmarried
118.0,D00-PD,0,0.382035,2,0,high,0.47795600000000005,Employed,2,115052,25,Female,Unmarried
143.0,D00-ENG,0,0.8063819999999999,5,1,low,0.483001,Employed,4,111510,54,Male,Married
144.0,D00-PD,1,0.562653,5,0,low,0.202957,Employed,4,109430,45,Male,Married
263.0,D00-SP,0,0.62897,3,0,low,0.676434,Employed,3,100821,24,Female,Unmarried
231.0,D00-SS,0,0.710672301578354,2,0,low,0.532008,Employed,2,115374,25,Female,Unmarried
178.0,D00-SP,0,0.44931899999999997,3,0,high,0.487109,Employed,3,105341,22,Female,Unmarried
189.0,D00-IT,1,0.632084,2,0,low,0.589262,Employed,2,105223,27,Male,Unmarried
286.0,D00-MN,0,0.9510059999999999,3,0,high,0.8155979999999999,Employed,6,119613,25,Male,Unmarried
262.0,D00-SS,0,0.549912,3,0,low,0.198705,Employed,6,104097,22,Male,Unmarried
174.0,D00-SP,0,0.974766,3,0,low,0.279859,Employed,6,102492,23,Female,Unmarried
251.0,D00-ENG,0,0.735476,6,0,low,0.837665,Employed,4,111271,48,Male,Married
158.0,D00-MN,0,0.634889,5,0,medium,0.905542,Employed,3,110331,38,Male,Married
180.0,D00-SS,1,0.852678,3,0,high,0.670561,Employed,2,117479,23,Male,Unmarried
147.0,D00-SS,0,0.8407459999999999,3,0,high,0.792223,Employed,4,100540,24,Male,Unmarried
198.0,D00-PD,1,0.685658,3,0,low,0.864634,Employed,3,102013,22,Female,Unmarried
265.0,D00-MT,0,0.49828,3,0,medium,0.8521209999999999,Employed,2,109974,27,Male,Unmarried
165.0,D00-UN,1,0.862719,3,0,medium,1.0,Employed,2,109853,22,Female,Unmarried
217.0,D00-ENG,1,1.0,5,0,low,0.49964899999999995,Employed,2,114579,27,Female,Married
210.0,D00-SS,1,0.690578,4,0,high,0.732985,Employed,2,113137,53,Male,Married
184.0,D00-PD,0,0.753236,5,0,low,0.820958,Employed,3,106303,50,Male,Married
258.0,D00-SS,0,0.786304,5,0,medium,0.8449979999999999,Employed,2,138486,49,Male,Married
229.0,D00-ENG,0,0.9549489999999999,4,0,medium,1.0,Employed,2,113078,22,Male,Unmarried
127.0,D00-SS,0,0.393547,3,0,medium,0.823032,Employed,4,101265,24,Male,Unmarried
159.0,D00-ENG,0,0.7832560000000001,3,0,medium,0.6283270000000001,Employed,2,111830,25,Female,Unmarried
159.0,D00-SP,1,0.7399020000000001,4,0,low,0.948966,Employed,3,100315,42,Female,Married
144.0,D00-PD,1,0.555236,4,0,high,0.7631859999999999,Employed,5,112850,42,Male,Married
168.0,D00-MN,0,0.754424,4,0,medium,0.654101,Employed,4,111528,43,Male,Married
188.0,D00-SS,0,0.48123900000000003,6,0,medium,0.49733,Employed,3,101914,48,Male,Married
264.0,D00-ENG,0,0.719804,3,0,medium,0.6445649999999999,Employed,3,117950,24,Male,Unmarried
198.0,D00-ENG,1,0.547551,4,0,medium,0.496918,Employed,2,106189,43,Female,Married
132.0,D00-IT,0,0.7195245440329218,2,0,medium,0.380469,Left,3,104194,27,Male,Unmarried
207.0,D00-IT,1,0.9799129999999999,5,0,low,0.672819,Employed,4,114778,43,Male,Married
259.0,D00-IT,0,1.0,5,0,low,0.879518,Left,5,103035,47,Male,Married
160.0,D00-PD,1,0.728719,5,0,high,0.8480040000000001,Employed,3,113208,36,Male,Married
214.0,D00-MN,1,0.64972,3,0,high,0.800357,Employed,8,107189,24,Male,Unmarried
174.0,D00-SS,0,0.800715,3,0,medium,0.686703,Employed,6,104397,25,Male,Unmarried
282.0,D00-PD,0,0.9217690000000001,4,0,medium,0.16013,Employed,4,111003,52,Female,Married
